txn_id,txn_date,txn_time,txn_month,merchant_id,merchant_city,customer_id,amount,payment_mode,status,dispute_reason,settlement_date,risk_flag,processing_fee,net_settlement_amount
TXN0005224,2023-06-08,02:26:00,2023-06,M0085,Bengaluru,C00489,3946.43,Credit Card,Failed,,,No,72.3,0.0
TXN0005225,2023-06-08,02:27:00,2023-06,M0044,Kolkata,C00495,13221.59,Credit Card,Success,,2023-06-15,No,220.08,12920.04
TXN0005226,2023-06-08,03:40:00,2023-06,M0077,Ahmedabad,C00285,1495.43,Wallet,Success,,2023-06-10,No,28.02,1468.37
TXN0005227,2023-06-08,03:54:00,2023-06,M0056,Chennai,C00243,14140.94,Credit Card,Success,,2023-06-10,No,217.41,13878.47
TXN0005228,2023-06-08,04:01:00,2023-06,M0072,Ahmedabad,C00450,2059.99,Net Banking,Success,,2023-06-10,No,41.36,2027.44
TXN0005229,2023-06-08,04:07:00,2023-06,M0085,Bengaluru,C00656,52434.71,Wallet,Failed,,,Yes,1193.36,0.0
TXN0005230,2023-06-08,04:51:00,2023-06,M0089,Gurugram,C00162,17792.85,Debit Card,Success,,2023-06-11,No,329.17,17456.82
TXN0005231,2023-06-08,05:31:00,2023-06,M0065,Bengaluru,C00082,14671.38,Debit Card,Success,,2023-06-11,No,326.18,14427.77
TXN0005232,2023-06-08,05:50:00,2023-06,M0090,Hyderabad,C00146,55546.86,Wallet,Success,,2023-06-15,Yes,1069.33,54615.8
TXN0005233,2023-06-08,05:56:00,2023-06,M0078,Kolkata,C00228,16866.32,Wallet,Success,,2023-06-10,No,410.91,16538.71
TXN0005234,2023-06-08,06:35:00,2023-06,M0109,Hyderabad,C00520,1126.37,Credit Card,Success,,2023-06-10,No,22.96,1106.15
TXN0005235,2023-06-08,08:54:00,2023-06,M0105,Bengaluru,C00281,13705.3,Credit Card,Failed,,,No,327.32,0.0
TXN0005236,2023-06-08,09:07:00,2023-06,M0014,Hyderabad,C00528,4095.54,Credit Card,Success,,2023-06-09,No,75.51,4022.56
TXN0005237,2023-06-08,09:17:00,2023-06,M0109,Hyderabad,C00467,1263.03,Credit Card,Success,,2023-06-10,No,19.8,1238.19
TXN0005238,2023-06-08,09:48:00,2023-06,M0003,Gurugram,C00456,650.0,UPI,Success,,2023-06-11,No,14.77,635.15
TXN0005239,2023-06-08,10:06:00,2023-06,M0113,Hyderabad,C00379,8552.02,Credit Card,Success,,2023-06-15,No,207.24,8416.24
TXN0005240,2023-06-08,12:06:00,2023-06,M0075,Hyderabad,C00393,1541.06,Credit Card,Success,,2023-06-15,No,34.04,1503.97
TXN0005241,2023-06-08,14:18:00,2023-06,M0091,Delhi,C00075,1794.29,Wallet,Success,,2023-06-11,No,29.95,1755.24
TXN0005242,2023-06-08,14:31:00,2023-06,M0050,Ahmedabad,C00636,8536.2,Wallet,Success,,2023-06-09,No,152.28,8396.88
TXN0005243,2023-06-08,15:22:00,2023-06,M0082,Delhi,C00084,677.82,Credit Card,Success,,2023-06-09,No,13.07,667.14
TXN0005244,2023-06-08,15:54:00,2023-06,M0014,Hyderabad,C00562,142808.02,UPI,Success,,2023-06-09,Yes,3493.44,139700.26
TXN0005245,2023-06-08,16:10:00,2023-06,M0074,Noida,C00775,1101.42,Wallet,Success,,2023-06-10,No,21.76,1083.24
TXN0005246,2023-06-08,17:05:00,2023-06,M0098,Pune,C00577,4051.54,Wallet,Failed,,,No,95.05,0.0
TXN0005247,2023-06-08,17:42:00,2023-06,M0052,Gurugram,C00532,1763.7,UPI,Success,,2023-06-10,No,27.8,1728.54
TXN0005248,2023-06-08,17:55:00,2023-06,M0111,Gurugram,C00481,7362.24,Net Banking,Success,,2023-06-15,No,151.72,7214.63
TXN0005249,2023-06-08,18:12:00,2023-06,M0071,Delhi,C00341,6012.62,UPI,Success,,2023-06-09,No,134.31,5902.22
TXN0005250,2023-06-08,18:39:00,2023-06,M0007,Hyderabad,C00383,4519.33,Net Banking,Success,,2023-06-10,No,76.98,4419.17
TXN0005251,2023-06-08,18:52:00,2023-06,M0037,Chennai,C00505,1025.56,UPI,Success,,2023-06-10,No,21.57,1003.34
TXN0005252,2023-06-08,19:16:00,2023-06,M0046,Noida,C00607,3064.69,Credit Card,Success,,2023-06-15,No,52.9,3015.67
TXN0005253,2023-06-08,20:22:00,2023-06,M0004,Delhi,C00685,1889.15,UPI,Success,,2023-06-09,No,44.45,1844.86
TXN0005254,2023-06-08,21:38:00,2023-06,M0045,Noida,C00551,1100.42,Debit Card,Disputed,Unauthorized,,No,25.63,0.0
TXN0005255,2023-06-08,23:01:00,2023-06,M0021,Delhi,C00227,8588.42,UPI,Success,,2023-06-11,No,166.69,8402.57
TXN0005256,2023-06-08,23:25:00,2023-06,M0012,Gurugram,C00130,6970.03,Wallet,Reversed,,,No,142.72,0.0
TXN0005257,2023-06-09,00:36:00,2023-06,M0009,Mumbai,C00749,1752.23,Debit Card,Success,,2023-06-11,No,41.47,1723.37
TXN0005258,2023-06-09,01:08:00,2023-06,M0019,Noida,C00192,1827.79,Wallet,Reversed,,,No,35.5,0.0
TXN0005259,2023-06-09,01:37:00,2023-06,M0097,Noida,C00609,1074.28,Wallet,Success,,2023-06-12,No,25.43,1055.82
TXN0005260,2023-06-09,01:43:00,2023-06,M0007,Hyderabad,C00042,556.62,Credit Card,Success,,2023-06-11,No,8.36,543.84
TXN0005261,2023-06-09,02:00:00,2023-06,M0108,Chennai,C00655,727.19,Wallet,Success,,2023-06-12,No,13.07,709.15
TXN0005262,2023-06-09,03:39:00,2023-06,M0028,Chennai,C00798,23177.03,Credit Card,Success,,2023-06-12,No,434.75,22762.31
TXN0005263,2023-06-09,04:02:00,2023-06,M0102,Kolkata,C00030,28690.22,Net Banking,Success,,2023-06-10,No,506.16,28159.38
TXN0005264,2023-06-09,04:33:00,2023-06,M0055,Delhi,C00062,14168.6,Credit Card,Success,,2023-06-10,No,250.33,13849.1
TXN0005265,2023-06-09,05:33:00,2023-06,M0001,Kolkata,C00332,1644.9,Credit Card,Success,,2023-06-16,No,30.21,1606.1
TXN0005266,2023-06-09,06:01:00,2023-06,M0067,Mumbai,C00604,4133.76,Credit Card,Success,,2023-06-11,No,65.39,4061.2
TXN0005267,2023-06-09,06:59:00,2023-06,M0016,Kolkata,C00013,6246.37,Debit Card,Success,,2023-06-12,No,150.77,6097.18
TXN0005268,2023-06-09,10:40:00,2023-06,M0052,Gurugram,C00328,6658.05,Credit Card,Success,,2023-06-11,No,133.17,6518.68
TXN0005269,2023-06-09,10:58:00,2023-06,M0101,Gurugram,C00294,7774.94,Debit Card,Success,,2023-06-11,No,149.06,7598.8
TXN0005270,2023-06-09,11:11:00,2023-06,M0036,Noida,C00360,2525.45,UPI,Success,,2023-06-11,No,51.02,2468.81
TXN0005271,2023-06-09,11:32:00,2023-06,M0100,Noida,C00758,2564.8,Debit Card,Success,,2023-06-10,No,43.59,2502.47
TXN0005272,2023-06-09,12:39:00,2023-06,M0014,Hyderabad,C00117,609.89,UPI,Failed,,,No,10.23,0.0
TXN0005273,2023-06-09,13:39:00,2023-06,M0089,Gurugram,C00449,16307.72,Credit Card,Success,,2023-06-12,No,355.92,16054.06
TXN0005274,2023-06-09,15:30:00,2023-06,M0114,Chennai,C00236,17176.87,UPI,Success,,2023-06-12,No,427.49,16871.67
TXN0005275,2023-06-09,16:24:00,2023-06,M0072,Ahmedabad,C00389,4846.05,Wallet,Failed,,,No,103.96,0.0
TXN0005276,2023-06-09,17:45:00,2023-06,M0099,Ahmedabad,C00330,23517.78,UPI,Disputed,Unauthorized,,No,416.7,0.0
TXN0005277,2023-06-09,17:48:00,2023-06,M0002,Noida,C00564,423.62,UPI,Success,,2023-06-12,No,10.44,414.97
TXN0005278,2023-06-09,18:05:00,2023-06,M0033,Kolkata,C00374,658.87,Net Banking,Failed,,,No,10.86,0.0
TXN0005279,2023-06-09,18:27:00,2023-06,M0033,Kolkata,C00292,487.95,Debit Card,Success,,2023-06-16,No,8.31,476.27
TXN0005280,2023-06-09,19:21:00,2023-06,M0096,Gurugram,C00034,3310.12,Net Banking,Failed,,,No,65.4,0.0
TXN0005281,2023-06-09,19:47:00,2023-06,M0102,Kolkata,C00331,1186.18,Net Banking,Success,,2023-06-10,No,21.31,1157.31
TXN0005282,2023-06-09,20:57:00,2023-06,M0104,Ahmedabad,C00747,2820.97,Net Banking,Success,,2023-06-10,No,51.15,2759.64
TXN0005283,2023-06-09,20:57:00,2023-06,M0053,Ahmedabad,C00581,4083.57,Wallet,Success,,2023-06-11,No,64.94,3997.59
TXN0005284,2023-06-09,21:53:00,2023-06,M0108,Chennai,C00069,2740.78,UPI,Success,,2023-06-12,No,60.44,2697.08
TXN0005285,2023-06-09,22:05:00,2023-06,M0006,Noida,C00586,48075.6,Wallet,Success,,2023-06-12,No,755.63,46939.32
TXN0005286,2023-06-09,22:12:00,2023-06,M0113,Hyderabad,C00230,4794.99,Credit Card,Success,,2023-06-16,No,92.98,4712.47
TXN0005287,2023-06-09,22:24:00,2023-06,M0070,Noida,C00284,2660.55,UPI,Success,,2023-06-16,No,52.71,2607.55
TXN0005288,2023-06-09,23:07:00,2023-06,M0090,Hyderabad,C00311,793.44,Net Banking,Success,,2023-06-16,No,17.08,780.11
TXN0005289,2023-06-09,23:21:00,2023-06,M0010,Kolkata,C00190,1209.75,UPI,Reversed,,,No,20.96,0.0
TXN0005290,2023-06-09,23:59:00,2023-06,M0089,Gurugram,C00298,1195.87,Wallet,Success,,2023-06-12,No,19.69,1169.11
TXN0005291,2023-06-10,00:31:00,2023-06,M0079,Hyderabad,C00419,24811.05,Wallet,Success,,2023-06-13,No,420.05,24417.67
TXN0005292,2023-06-10,00:55:00,2023-06,M0064,Hyderabad,C00129,4530.19,Wallet,Success,,2023-06-17,No,72.93,4419.79
TXN0005293,2023-06-10,01:27:00,2023-06,M0117,Chennai,C00674,342.33,Credit Card,Disputed,Item Not Received,,No,6.92,0.0
TXN0005294,2023-06-10,02:05:00,2023-06,M0014,Hyderabad,C00758,4572.1,Wallet,Reversed,,,No,82.69,0.0
TXN0005295,2023-06-10,02:28:00,2023-06,M0033,Kolkata,C00481,1160.83,Credit Card,Success,,2023-06-17,No,17.6,1133.71
TXN0005296,2023-06-10,02:40:00,2023-06,M0005,Kolkata,C00106,9405.52,Wallet,Reversed,,,No,214.45,0.0
TXN0005297,2023-06-10,03:00:00,2023-06,M0103,Gurugram,C00138,1148.43,Wallet,Success,,2023-06-13,No,18.73,1128.97
TXN0005298,2023-06-10,03:02:00,2023-06,M0100,Noida,C00193,29814.52,Net Banking,Reversed,,,No,591.17,0.0
TXN0005299,2023-06-10,03:05:00,2023-06,M0071,Delhi,C00625,7489.41,Net Banking,Success,,2023-06-11,No,183.6,7333.79
TXN0005300,2023-06-10,03:08:00,2023-06,M0108,Chennai,C00240,4931.01,Net Banking,Success,,2023-06-13,No,107.85,4853.01
TXN0005301,2023-06-10,03:25:00,2023-06,M0031,Hyderabad,C00253,588.83,Wallet,Success,,2023-06-11,No,13.08,579.46
TXN0005302,2023-06-10,03:29:00,2023-06,M0035,Noida,C00057,4758.34,Credit Card,Success,,2023-06-11,No,115.99,4650.34
TXN0005303,2023-06-10,03:59:00,2023-06,M0055,Delhi,C00794,1938.85,UPI,Success,,2023-06-11,No,37.0,1895.4
TXN0005304,2023-06-10,04:15:00,2023-06,M0073,Kolkata,C00782,199269.88,Wallet,Success,,2023-06-13,Yes,3952.61,195226.85
TXN0005305,2023-06-10,05:07:00,2023-06,M0042,Chennai,C00417,4262.25,Net Banking,Failed,,,No,78.22,0.0
TXN0005306,2023-06-10,05:39:00,2023-06,M0034,Bengaluru,C00345,16646.59,Credit Card,Success,,2023-06-11,No,275.5,16333.14
TXN0005307,2023-06-10,06:20:00,2023-06,M0036,Noida,C00243,1465.2,Net Banking,Success,,2023-06-12,No,27.04,1433.85
TXN0005308,2023-06-10,06:50:00,2023-06,M0073,Kolkata,C00208,8978.89,Debit Card,Failed,,,No,146.19,0.0
TXN0005309,2023-06-10,09:45:00,2023-06,M0113,Hyderabad,C00381,4430.45,UPI,Success,,2023-06-17,No,103.48,4328.92
TXN0005310,2023-06-10,10:12:00,2023-06,M0046,Noida,C00200,9876.33,Credit Card,Success,,2023-06-17,No,177.22,9631.92
TXN0005311,2023-06-10,10:29:00,2023-06,M0004,Delhi,C00731,2119.79,Wallet,Success,,2023-06-11,No,44.46,2072.6
TXN0005312,2023-06-10,10:43:00,2023-06,M0105,Bengaluru,C00378,14993.75,Debit Card,Success,,2023-06-12,No,246.64,14621.05
TXN0005313,2023-06-10,10:53:00,2023-06,M0052,Gurugram,C00628,3637.1,Debit Card,Failed,,,No,71.25,0.0
TXN0005314,2023-06-10,11:00:00,2023-06,M0002,Noida,C00484,1754.57,Debit Card,Success,,2023-06-13,No,38.67,1710.97
TXN0005315,2023-06-10,11:31:00,2023-06,M0076,Kolkata,C00322,3328.29,Credit Card,Success,,2023-06-11,No,76.52,3259.55
TXN0005316,2023-06-10,11:57:00,2023-06,M0088,Mumbai,C00600,1433.27,Credit Card,Success,,2023-06-17,No,33.67,1399.42
TXN0005317,2023-06-10,12:39:00,2023-06,M0104,Ahmedabad,C00687,1145.05,UPI,Success,,2023-06-11,No,17.76,1118.12
TXN0005318,2023-06-10,15:47:00,2023-06,M0109,Hyderabad,C00555,1826.12,Net Banking,Success,,2023-06-12,No,29.82,1784.23
TXN0005319,2023-06-10,16:20:00,2023-06,M0095,Gurugram,C00021,11314.68,Credit Card,Success,,2023-06-11,No,246.37,11065.36
TXN0005320,2023-06-10,16:45:00,2023-06,M0043,Hyderabad,C00585,5411.18,Wallet,Success,,2023-06-12,No,82.54,5306.63
TXN0005321,2023-06-10,16:59:00,2023-06,M0107,Ahmedabad,C00406,11681.08,Wallet,Success,,2023-06-17,No,215.87,11420.34
TXN0005322,2023-06-10,17:00:00,2023-06,M0117,Chennai,C00161,1444.19,Debit Card,Success,,2023-06-13,No,33.87,1410.74
TXN0005323,2023-06-10,18:22:00,2023-06,M0117,Chennai,C00516,1569.52,Debit Card,Success,,2023-06-13,No,37.74,1541.28
TXN0005324,2023-06-10,19:18:00,2023-06,M0065,Bengaluru,C00191,9242.56,Credit Card,Success,,2023-06-13,No,207.6,9072.13
TXN0005325,2023-06-10,19:31:00,2023-06,M0005,Kolkata,C00748,6565.56,Credit Card,Success,,2023-06-12,No,127.76,6403.3
TXN0005326,2023-06-10,19:35:00,2023-06,M0053,Ahmedabad,C00721,2112.25,Net Banking,Success,,2023-06-12,No,45.47,2067.61
TXN0005327,2023-06-10,20:58:00,2023-06,M0106,Ahmedabad,C00123,2750.99,Debit Card,Success,,2023-06-17,No,43.34,2690.23
TXN0005328,2023-06-10,20:58:00,2023-06,M0017,Delhi,C00609,4669.87,Net Banking,Success,,2023-06-12,No,74.65,4553.81
TXN0005329,2023-06-10,21:00:00,2023-06,M0089,Gurugram,C00414,22041.08,Wallet,Failed,,,No,336.26,0.0
TXN0005330,2023-06-10,22:04:00,2023-06,M0059,Pune,C00001,576.87,Credit Card,Success,,2023-06-11,No,9.11,562.69
TXN0005331,2023-06-11,00:25:00,2023-06,M0034,Bengaluru,C00538,9624.65,Wallet,Success,,2023-06-12,No,225.3,9464.06
TXN0005332,2023-06-11,00:49:00,2023-06,M0044,Kolkata,C00502,51572.57,UPI,Failed,,,Yes,922.09,0.0
TXN0005333,2023-06-11,01:26:00,2023-06,M0051,Hyderabad,C00574,362.56,Net Banking,Reversed,,,No,8.94,0.0
TXN0005334,2023-06-11,02:19:00,2023-06,M0056,Chennai,C00501,4026.21,UPI,Success,,2023-06-13,No,60.97,3950.05
TXN0005335,2023-06-11,07:42:00,2023-06,M0077,Ahmedabad,C00783,959.52,Wallet,Success,,2023-06-13,No,16.21,940.95
TXN0005336,2023-06-11,07:42:00,2023-06,M0072,Ahmedabad,C00645,765.93,Wallet,Success,,2023-06-13,No,11.91,747.96
TXN0005337,2023-06-11,11:07:00,2023-06,M0029,Gurugram,C00334,3393.78,Net Banking,Failed,,,No,65.15,0.0
TXN0005338,2023-06-11,12:06:00,2023-06,M0088,Mumbai,C00649,2158.9,Debit Card,Success,,2023-06-18,No,44.04,2109.75
TXN0005339,2023-06-11,12:28:00,2023-06,M0080,Bengaluru,C00482,2883.95,Wallet,Success,,2023-06-13,No,56.82,2830.52
TXN0005340,2023-06-11,12:42:00,2023-06,M0082,Delhi,C00517,404.59,Wallet,Success,,2023-06-12,No,6.52,395.94
TXN0005341,2023-06-11,14:18:00,2023-06,M0070,Noida,C00668,4296.25,Wallet,Disputed,Quality Issue,,No,98.6,0.0
TXN0005342,2023-06-11,15:08:00,2023-06,M0118,Hyderabad,C00566,830.6,Debit Card,Success,,2023-06-12,No,16.15,810.35
TXN0005343,2023-06-11,15:12:00,2023-06,M0107,Ahmedabad,C00150,660.2,UPI,Disputed,Duplicate,,No,12.27,0.0
TXN0005344,2023-06-11,16:25:00,2023-06,M0045,Noida,C00797,361.42,Debit Card,Failed,,,No,7.32,0.0
TXN0005345,2023-06-11,17:20:00,2023-06,M0074,Noida,C00719,11564.73,UPI,Success,,2023-06-13,No,240.99,11390.19
TXN0005346,2023-06-11,18:14:00,2023-06,M0084,Hyderabad,C00488,21576.65,Debit Card,Disputed,Quality Issue,,No,426.24,0.0
TXN0005347,2023-06-11,18:57:00,2023-06,M0006,Noida,C00195,37769.65,Credit Card,Success,,2023-06-14,No,837.6,37099.4
TXN0005348,2023-06-11,20:07:00,2023-06,M0063,Hyderabad,C00477,2920.74,Wallet,Failed,,,No,66.89,0.0
TXN0005349,2023-06-11,20:20:00,2023-06,M0034,Bengaluru,C00436,21593.06,Credit Card,Success,,2023-06-12,No,498.93,21259.28
TXN0005350,2023-06-11,21:04:00,2023-06,M0019,Noida,C00254,793.55,UPI,Failed,,,No,13.17,0.0
TXN0005351,2023-06-11,21:51:00,2023-06,M0078,Kolkata,C00049,19578.83,Wallet,Failed,,,No,458.43,0.0
TXN0005352,2023-06-11,22:02:00,2023-06,M0036,Noida,C00603,2958.92,Credit Card,Success,,2023-06-13,No,68.07,2891.15
TXN0005353,2023-06-11,22:07:00,2023-06,M0011,Mumbai,C00481,24846.32,Credit Card,Success,,2023-06-12,No,536.02,24296.16
TXN0005354,2023-06-11,22:14:00,2023-06,M0040,Mumbai,C00467,3780.59,Debit Card,Success,,2023-06-13,No,83.59,3713.2
TXN0005355,2023-06-11,23:07:00,2023-06,M0019,Noida,C00225,883.38,Debit Card,Success,,2023-06-12,No,15.11,862.0
TXN0005356,2023-06-12,00:09:00,2023-06,M0086,Gurugram,C00595,1626.23,Wallet,Failed,,,No,34.39,0.0
TXN0005357,2023-06-12,01:01:00,2023-06,M0080,Bengaluru,C00657,24302.55,Net Banking,Success,,2023-06-14,No,523.94,23845.55
TXN0005358,2023-06-12,01:35:00,2023-06,M0085,Bengaluru,C00528,4176.69,Net Banking,Success,,2023-06-15,No,84.05,4083.79
TXN0005359,2023-06-12,02:13:00,2023-06,M0003,Gurugram,C00743,318.49,Credit Card,Success,,2023-06-15,No,6.06,312.85
TXN0005360,2023-06-12,02:40:00,2023-06,M0038,Kolkata,C00254,17482.62,Net Banking,Success,,2023-06-15,No,325.79,17054.21
TXN0005361,2023-06-12,02:49:00,2023-06,M0080,Bengaluru,C00448,7102.34,Debit Card,Success,,2023-06-14,No,119.76,6979.65
TXN0005362,2023-06-12,03:17:00,2023-06,M0046,Noida,C00395,13673.73,Net Banking,Success,,2023-06-19,No,217.9,13355.37
TXN0005363,2023-06-12,03:47:00,2023-06,M0059,Pune,C00422,4122.78,Wallet,Success,,2023-06-13,No,71.78,4038.29
TXN0005364,2023-06-12,03:50:00,2023-06,M0120,Pune,C00028,83402.57,Net Banking,Failed,,,Yes,2058.12,0.0
TXN0005365,2023-06-12,04:28:00,2023-06,M0111,Gurugram,C00583,1969.6,Net Banking,Success,,2023-06-19,No,39.73,1924.83
TXN0005366,2023-06-12,06:04:00,2023-06,M0084,Hyderabad,C00512,1662.72,Debit Card,Success,,2023-06-15,No,31.91,1634.68
TXN0005367,2023-06-12,07:24:00,2023-06,M0057,Gurugram,C00674,1046.52,Net Banking,Success,,2023-06-14,No,19.91,1026.31
TXN0005368,2023-06-12,08:33:00,2023-06,M0117,Chennai,C00584,604.7,Debit Card,Success,,2023-06-15,No,14.05,591.15
TXN0005369,2023-06-12,09:13:00,2023-06,M0056,Chennai,C00511,20220.84,Net Banking,Success,,2023-06-14,No,307.14,19756.15
TXN0005370,2023-06-12,10:38:00,2023-06,M0023,Gurugram,C00516,2911.8,Debit Card,Success,,2023-06-19,No,68.11,2852.1
TXN0005371,2023-06-12,10:48:00,2023-06,M0041,Chennai,C00334,10408.02,Net Banking,Disputed,Duplicate,,No,190.24,0.0
TXN0005372,2023-06-12,11:09:00,2023-06,M0109,Hyderabad,C00344,508.33,Credit Card,Reversed,,,No,11.52,0.0
TXN0005373,2023-06-12,12:18:00,2023-06,M0025,Kolkata,C00012,42810.4,Credit Card,Failed,,,No,1022.75,0.0
TXN0005374,2023-06-12,13:12:00,2023-06,M0087,Ahmedabad,C00773,48634.24,Net Banking,Failed,,,No,1208.2,0.0
TXN0005375,2023-06-12,13:14:00,2023-06,M0098,Pune,C00057,5153.99,Debit Card,Success,,2023-06-15,No,118.9,5062.49
TXN0005376,2023-06-12,14:43:00,2023-06,M0081,Mumbai,C00703,3273.69,Net Banking,Success,,2023-06-13,No,77.11,3201.53
TXN0005377,2023-06-12,15:23:00,2023-06,M0069,Ahmedabad,C00659,2348.39,UPI,Success,,2023-06-15,No,44.18,2312.89
TXN0005378,2023-06-12,16:10:00,2023-06,M0037,Chennai,C00300,2024.92,Wallet,Success,,2023-06-14,No,31.36,1989.75
TXN0005379,2023-06-12,16:13:00,2023-06,M0059,Pune,C00285,7487.01,Net Banking,Success,,2023-06-13,No,115.88,7314.01
TXN0005380,2023-06-12,17:52:00,2023-06,M0052,Gurugram,C00373,6002.7,Net Banking,Success,,2023-06-14,No,114.4,5857.74
TXN0005381,2023-06-12,18:08:00,2023-06,M0097,Noida,C00678,1425.11,Net Banking,Disputed,Duplicate,,No,24.3,0.0
TXN0005382,2023-06-12,18:34:00,2023-06,M0050,Ahmedabad,C00048,11392.85,Debit Card,Success,,2023-06-13,No,241.85,11214.08
TXN0005383,2023-06-12,19:02:00,2023-06,M0078,Kolkata,C00455,2617.59,Net Banking,Success,,2023-06-14,No,39.29,2575.02
TXN0005384,2023-06-12,20:02:00,2023-06,M0011,Mumbai,C00722,4278.66,UPI,Success,,2023-06-13,No,77.51,4197.51
TXN0005385,2023-06-12,20:26:00,2023-06,M0113,Hyderabad,C00144,2547.41,UPI,Success,,2023-06-19,No,57.72,2484.96
TXN0005386,2023-06-12,20:50:00,2023-06,M0077,Ahmedabad,C00616,965.22,Debit Card,Success,,2023-06-14,No,15.48,943.76
TXN0005387,2023-06-12,21:14:00,2023-06,M0104,Ahmedabad,C00410,2133.18,Net Banking,Success,,2023-06-13,No,44.51,2089.55
TXN0005388,2023-06-12,22:53:00,2023-06,M0045,Noida,C00161,2041.25,Net Banking,Success,,2023-06-19,No,41.56,2008.62
TXN0005389,2023-06-13,01:09:00,2023-06,M0025,Kolkata,C00625,23263.64,Net Banking,Success,,2023-06-16,No,578.41,22750.2
TXN0005390,2023-06-13,04:00:00,2023-06,M0006,Noida,C00747,15446.24,Debit Card,Disputed,Unauthorized,,No,319.6,0.0
TXN0005391,2023-06-13,04:24:00,2023-06,M0013,Gurugram,C00792,3668.97,Credit Card,Success,,2023-06-16,No,88.36,3596.7
TXN0005392,2023-06-13,04:36:00,2023-06,M0051,Hyderabad,C00759,1560.42,Wallet,Success,,2023-06-14,No,29.45,1532.49
TXN0005393,2023-06-13,04:44:00,2023-06,M0110,Chennai,C00028,156517.42,Wallet,Success,,2023-06-20,Yes,3511.44,153327.21
TXN0005394,2023-06-13,04:48:00,2023-06,M0037,Chennai,C00703,2604.93,Wallet,Failed,,,No,51.85,0.0
TXN0005395,2023-06-13,06:12:00,2023-06,M0064,Hyderabad,C00084,1185.83,Credit Card,Success,,2023-06-20,No,20.04,1164.03
TXN0005396,2023-06-13,09:07:00,2023-06,M0018,Pune,C00018,563.21,Credit Card,Success,,2023-06-20,No,9.48,549.72
TXN0005397,2023-06-13,09:53:00,2023-06,M0068,Hyderabad,C00453,2394.54,Net Banking,Success,,2023-06-16,No,45.96,2340.22
TXN0005398,2023-06-13,10:35:00,2023-06,M0081,Mumbai,C00627,22302.38,UPI,Disputed,Unauthorized,,No,498.71,0.0
TXN0005399,2023-06-13,13:26:00,2023-06,M0052,Gurugram,C00237,3267.86,UPI,Success,,2023-06-15,No,51.37,3202.16
TXN0005400,2023-06-13,14:16:00,2023-06,M0016,Kolkata,C00728,7639.02,Wallet,Success,,2023-06-16,No,134.79,7514.66
TXN0005401,2023-06-13,14:22:00,2023-06,M0061,Hyderabad,C00187,2290.78,Net Banking,Success,,2023-06-14,No,37.85,2240.48
TXN0005402,2023-06-13,14:30:00,2023-06,M0038,Kolkata,C00707,16973.87,UPI,Reversed,,,No,319.83,0.0
TXN0005403,2023-06-13,15:13:00,2023-06,M0087,Ahmedabad,C00152,25221.29,Credit Card,Success,,2023-06-14,No,406.7,24642.81
TXN0005404,2023-06-13,16:30:00,2023-06,M0092,Ahmedabad,C00415,1935.81,UPI,Success,,2023-06-20,No,43.92,1890.77
TXN0005405,2023-06-13,16:30:00,2023-06,M0049,Ahmedabad,C00365,292.21,Wallet,Success,,2023-06-16,No,4.83,287.65
TXN0005406,2023-06-13,17:08:00,2023-06,M0114,Chennai,C00152,15246.81,Credit Card,Success,,2023-06-16,No,316.59,14948.42
TXN0005407,2023-06-13,17:19:00,2023-06,M0067,Mumbai,C00460,7773.92,Debit Card,Success,,2023-06-15,No,168.2,7613.71
TXN0005408,2023-06-13,17:36:00,2023-06,M0041,Chennai,C00530,18341.13,Credit Card,Success,,2023-06-14,No,425.62,18023.56
TXN0005409,2023-06-13,18:21:00,2023-06,M0075,Hyderabad,C00163,1825.99,Credit Card,Success,,2023-06-20,No,37.76,1780.8
TXN0005410,2023-06-13,18:57:00,2023-06,M0117,Chennai,C00354,2542.89,Credit Card,Disputed,Item Not Received,,No,59.72,0.0
TXN0005411,2023-06-13,19:17:00,2023-06,M0002,Noida,C00297,698.28,Credit Card,Success,,2023-06-16,No,15.02,685.31
TXN0005412,2023-06-13,20:15:00,2023-06,M0018,Pune,C00396,1081.15,Net Banking,Success,,2023-06-20,No,23.65,1062.08
TXN0005413,2023-06-13,22:00:00,2023-06,M0101,Gurugram,C00244,2969.0,Debit Card,Success,,2023-06-15,No,47.68,2920.43
TXN0005414,2023-06-13,23:28:00,2023-06,M0088,Mumbai,C00017,11293.75,Wallet,Success,,2023-06-20,No,225.36,11064.03
TXN0005415,2023-06-13,23:29:00,2023-06,M0050,Ahmedabad,C00341,12842.29,Wallet,Success,,2023-06-14,No,301.78,12550.71
TXN0005416,2023-06-14,00:09:00,2023-06,M0017,Delhi,C00637,1554.26,Credit Card,Success,,2023-06-16,No,33.53,1518.16
TXN0005417,2023-06-14,00:40:00,2023-06,M0078,Kolkata,C00312,20908.76,Credit Card,Success,,2023-06-16,No,380.65,20507.22
TXN0005418,2023-06-14,00:42:00,2023-06,M0104,Ahmedabad,C00687,1418.11,Credit Card,Success,,2023-06-15,No,23.42,1395.25
TXN0005419,2023-06-14,01:29:00,2023-06,M0058,Noida,C00081,444.53,UPI,Success,,2023-06-16,No,7.22,437.67
TXN0005420,2023-06-14,02:21:00,2023-06,M0050,Ahmedabad,C00756,132112.07,Wallet,Success,,2023-06-15,Yes,2692.25,129528.34
